time,range,elevation,velocity,azimuth
850,1117.07035660901,34.6565262848689,-1.09276197423464,267.418141169764
850.1,1116.96142792483,34.7605057282526,-1.08835993975911,267.496649521776
850.2,1116.85284608889,34.6823370113317,-1.08395687026176,267.496638137792
850.3,1116.74443373726,34.7671911431265,-1.07954982057815,267.5224480817
850.4,1116.63720353449,34.7613072364895,-1.07514847155643,267.629623436507
850.5,1116.5297598274,34.6975008629364,-1.07073946367117,267.775370043273
850.6,1116.42273016081,34.6911587149171,-1.06633306908435,267.765635164323
850.7,1116.31667570788,34.784066445529,-1.06192390670619,267.737932276317
850.8,1116.21026802713,34.7733743783615,-1.05751094053437,267.747557788147
850.9,1116.10497509918,34.7003975892204,-1.05310081339354,267.777303279154
851,1116.00017693753,34.7555915915712,-1.0486878207596,267.81168249063
851.1,1115.8951669076,34.7130599435687,-1.04427554931783,268.02114042711
851.2,1115.7911336841,34.7852829894612,-1.03985717739613,267.908256017249
851.3,1115.68763048156,34.7963762304629,-1.0354406762931,268.026649036285
851.4,1115.58373474727,34.7917525965207,-1.03102121227209,268.070276913085
851.5,1115.48063438745,34.7317866052174,-1.02660515889534,268.139594350053
851.6,1115.37837618536,34.7638016380855,-1.02218221864527,268.192110083213
851.7,1115.2771052925,34.8804833680026,-1.01776074224331,268.134850732273
851.8,1115.17511678564,34.9070040118204,-1.01334094539004,268.246931716997
851.9,1115.07404036634,34.7717351813793,-1.00891528200683,268.361842491141
852,1114.973558269,34.8342582301506,-1.00449332397316,268.404774318062
852.1,1114.87283244346,34.8737566452286,-1.00006202899013,268.3285430352
852.2,1114.77333189939,34.8316483145307,-0.995634670579885,268.434396234617
852.3,1114.67391815476,34.8188277646288,-0.991207891131858,268.468128139556
852.4,1114.57508350866,34.8208495259379,-0.986776527677525,268.629841821898
852.5,1114.47638731565,34.7515154256773,-0.982343422050338,268.668126623307
852.6,1114.37851483713,34.811738252654,-0.977913707601992,268.659335129116
852.7,1114.28081144373,34.8089585936756,-0.973475217149943,268.709754092446
852.8,1114.18396636013,34.8185022601666,-0.969042350760994,268.759049889019
852.9,1114.08716547923,34.7236621718273,-0.96460795719385,268.778487587897
853,1113.99083592027,34.8430085650733,-0.960170432230046,268.774150355361
853.1,1113.89507939982,34.8432167898538,-0.955728636086733,268.900280476147
853.2,1113.80005739584,34.9016292209824,-0.951292425015996,268.972748684021
853.3,1113.70461621464,34.9256958990837,-0.946852625038506,269.057857216076
853.4,1113.61102000382,34.8694918029586,-0.942409527225358,269.03196378266
853.5,1113.51658429808,34.8276227695524,-0.937966696715202,269.014064386206
853.6,1113.42265033119,34.9343417092306,-0.933520655880618,269.062900778756
853.7,1113.32968682704,34.8948597216778,-0.929078642909138,269.178757535379
853.8,1113.23703018728,34.9209368906605,-0.924628330023672,269.144258898028
853.9,1113.14472676004,34.8662534967362,-0.920184490200595,269.272116617057
854,1113.05313095473,34.903349429799,-0.915735885294694,269.270772671922
854.1,1112.96156976652,34.9157676811471,-0.911281432000718,269.318617611566
854.2,1112.87069305911,34.9117223713433,-0.906835446485526,269.396638025265
854.3,1112.7806727712,34.9141303098322,-0.902384516839948,269.365880662785
854.4,1112.69022477392,34.9380997024148,-0.897928570662119,269.436215972634
854.5,1112.60052980457,35.0141878718706,-0.893477359570056,269.482069994578
854.6,1112.51176032591,34.9044852462723,-0.889019471704353,269.570626991881
854.7,1112.42299427499,34.9346444742861,-0.88456434842637,269.727633402491
854.8,1112.33459174816,34.9428247749242,-0.880108738046489,269.775890589482
854.9,1112.24693984055,34.9437798982505,-0.875649576494064,269.711201313788
855,1112.15962595234,34.9273385392501,-0.871186367566371,269.721154135656
855.1,1112.07250227563,34.8817242200941,-0.866731891515448,269.887793665794
855.2,1111.98609513439,34.9288416329732,-0.862266612003758,269.944932316449
855.3,1111.90030709433,34.9139018098213,-0.85780311087627,269.84603976512
855.4,1111.81432779204,34.8813518213314,-0.853340912271959,269.887980281528
855.5,1111.72950257876,35.0156381569015,-0.848874641350231,270.021019680599
